id,onet_id,related_onet_id,index,active_status
2592,137,676,3,1
2593,137,322,4,1
2594,137,894,5,1
2595,137,405,6,1
2596,137,11,7,1
2597,137,607,8,1
2598,137,1061,9,1
2599,137,912,10,1
2600,940,676,1,1
2601,940,322,2,1
2602,940,11,3,1
2603,940,137,4,1
2604,940,277,5,1
2605,940,1061,6,1
2606,940,490,7,1
2607,940,894,8,1
2608,940,584,9,1
2609,940,548,10,1
2610,138,137,1,1
2611,138,676,2,1
2612,138,940,3,1
2613,138,405,4,1
2614,138,322,5,1
2615,138,894,6,1
2616,138,1087,7,1
2617,138,490,8,1
2618,994,996,1,1
2619,994,676,2,1
2620,994,322,3,1
2621,994,11,4,1
2622,994,940,5,1
2623,994,571,6,1
2624,994,299,7,1
2625,994,296,8,1
2626,994,1061,9,1
2627,994,842,10,1
2628,996,322,1,1
2629,996,940,2,1
2630,996,994,3,1
2631,996,676,4,1
2632,996,11,5,1
2633,996,137,6,1
2634,996,296,7,1
2635,996,299,8,1
2636,996,548,9,1
2637,996,571,10,1
2638,11,676,1,1
2639,11,940,2,1
2640,11,322,3,1
2641,11,571,4,1
2642,11,584,5,1
2643,11,1061,6,1
2644,11,137,7,1
2645,11,972,8,1
2646,11,848,9,1
2647,949,415,1,1
2648,949,842,2,1
2649,949,1033,3,1
2650,949,1058,4,1
2651,949,798,5,1
2652,949,916,6,1
2653,949,971,7,1
2654,949,894,8,1
2655,949,1073,9,1
2656,949,521,10,1
2657,57,584,1,1
2658,57,249,2,1
2659,57,586,3,1
2660,57,63,4,1
2661,57,513,5,1
2662,249,57,1,1
2663,249,584,2,1
2664,249,850,3,1
2665,249,586,4,1
2666,249,63,5,1
2667,249,295,6,1
2668,249,560,7,1
2669,706,954,1,1
2670,706,180,2,1
2671,706,442,3,1
2672,706,431,4,1
2673,706,75,5,1
2674,706,137,6,1
2675,706,701,7,1
2676,706,834,8,1
2677,706,344,9,1
2678,584,57,1,1
2679,584,586,2,1
2680,584,249,3,1
2681,584,129,4,1
2682,584,297,5,1
2683,584,11,6,1
2684,584,940,7,1
2685,584,676,8,1
2686,587,373,1,1
2687,587,581,2,1
2688,587,114,3,1
2689,587,97,4,1
2690,587,774,5,1
2691,587,523,6,1
2692,587,1055,7,1
2693,587,849,8,1
2694,587,972,9,1
2695,587,1033,10,1
2696,75,74,1,1
2697,75,203,2,1
2698,75,990,3,1
2699,75,118,4,1
2700,75,720,5,1
2701,75,318,6,1
2702,75,701,7,1
2703,75,706,8,1
2704,362,42,1,1
2705,362,22,2,1
2706,362,438,3,1
2707,362,982,4,1
2708,362,275,5,1
2709,362,345,6,1
2710,362,166,7,1
2711,362,548,8,1
2712,362,517,9,1
2713,362,983,10,1
2714,548,294,1,1
2715,548,517,2,1
2716,548,295,3,1
2717,548,184,4,1
2718,548,893,5,1
2719,548,1060,6,1
2720,548,297,7,1
2721,548,299,8,1
2722,548,940,9,1
2723,548,1061,10,1
2724,1033,842,1,1
2725,1033,571,2,1
2726,1033,1058,3,1
2727,1033,714,4,1
2728,1033,155,5,1
2729,1033,415,6,1
2730,1033,971,7,1
2731,1033,373,8,1
2732,1033,786,9,1
2733,1033,521,10,1
2734,61,13,1,1
2735,61,481,2,1
2736,61,701,3,1
2737,61,850,4,1
2738,61,278,5,1
2739,61,223,6,1
2740,61,855,7,1
2741,61,374,8,1
2742,61,560,9,1
2743,61,370,10,1
2744,237,834,1,1
2745,237,955,2,1
2746,237,382,3,1
2747,237,711,4,1
2748,237,567,5,1
2749,237,799,6,1
2750,237,838,7,1
2751,237,349,8,1
2752,237,845,9,1
2753,237,419,10,1
2754,382,834,1,1
2755,382,237,2,1
2756,382,567,3,1
2757,382,219,4,1
2758,382,838,5,1
2759,382,711,6,1
2760,382,955,7,1
2761,382,620,8,1
2762,382,1026,9,1
2763,382,461,10,1
2764,701,481,1,1
2765,701,61,2,1
2766,701,374,3,1
2767,701,278,4,1
2768,701,1036,5,1
2769,701,223,6,1
2770,701,271,7,1
2771,701,850,8,1
2772,701,560,9,1
2773,701,1095,10,1
2774,180,629,1,1
2775,180,534,2,1
2776,180,647,3,1
2777,180,55,4,1
2778,180,532,5,1
2779,180,159,6,1
2780,180,307,7,1
2781,370,358,1,1
2782,370,271,2,1
2783,370,633,3,1
2784,370,13,4,1
2785,370,560,5,1
2786,370,374,6,1
2787,370,61,7,1
2788,370,481,8,1
2789,370,1101,9,1
2790,370,870,10,1
2791,419,916,1,1
2792,419,409,2,1
2793,419,521,3,1
2794,419,794,4,1
2795,419,829,5,1
2796,419,93,6,1
2797,419,668,7,1
2798,419,218,8,1
2799,419,231,9,1
2800,419,1043,10,1
2801,481,701,1,1
2802,481,61,2,1
2803,481,13,3,1
2804,481,374,4,1
2805,481,560,5,1
2806,481,142,6,1
2807,481,271,7,1
2808,560,574,1,1
2809,560,633,2,1
2810,560,869,3,1
2811,560,870,4,1
2812,560,954,5,1
2813,560,13,6,1
2814,560,481,7,1
2815,668,769,1,1
2816,668,419,2,1
2817,668,829,3,1
2818,668,916,4,1
2819,668,634,5,1
2820,668,761,6,1
2821,668,962,7,1
2822,668,1096,8,1
2823,668,1007,9,1
2824,668,1008,10,1
2825,954,560,1,1
2826,954,706,2,1
2827,954,75,3,1
2828,954,701,4,1
2829,954,137,5,1
2830,954,138,6,1
2831,954,271,7,1
2832,954,180,8,1
2833,954,55,9,1
2834,3,966,1,1
2835,3,1058,2,1
2836,3,206,3,1
2837,3,916,4,1
2838,3,949,5,1
2839,3,875,6,1
2840,3,283,7,1
2841,3,865,8,1
2842,3,262,9,1
2843,3,228,10,1
2844,850,13,1,1
2845,850,292,2,1
2846,850,866,3,1
2847,850,855,4,1
2848,850,278,5,1
2849,850,633,6,1
2850,850,869,7,1
2851,850,867,8,1
2852,850,1027,9,1
2853,850,665,10,1
2854,278,850,1,1
2855,278,1036,2,1
2856,278,13,3,1
2857,278,292,4,1
2858,278,855,5,1
2859,278,61,6,1
2860,278,1027,7,1
2861,278,374,8,1
2862,278,223,9,1
2863,278,875,10,1
2864,855,633,1,1
2865,855,850,2,1
2866,855,870,3,1
2867,855,13,4,1
2868,855,869,5,1
2869,855,1027,6,1
2870,855,1036,7,1
2871,1027,17,1,1
2872,1027,866,2,1
2873,1027,867,3,1
2874,1027,525,4,1
2875,1027,633,5,1
2876,1027,855,6,1
2877,1027,850,7,1
2878,1027,278,8,1
2879,1027,665,9,1
2880,1027,632,10,1
2881,1036,75,1,1
2882,1036,278,2,1
2883,1036,990,3,1
2884,1036,855,4,1
2885,1036,850,5,1
2886,1036,74,6,1
2887,1036,271,7,1
2888,1036,138,8,1
2889,1036,137,9,1
2890,70,1077,1,1
2891,70,454,2,1
2892,70,93,3,1
2893,70,804,4,1
2894,70,916,5,1
2895,70,415,6,1
2896,70,949,7,1
2897,70,593,8,1
2898,70,43,9,1
2899,70,3,10,1
2900,173,894,1,1
2901,173,138,2,1
2902,173,277,3,1
2903,173,403,4,1
2904,173,137,5,1
2905,173,1060,6,1
2906,173,895,7,1
2907,173,940,8,1
2908,173,1087,9,1
2909,173,490,10,1
2910,1077,949,1,1
2911,1077,1058,2,1
2912,1077,70,3,1
2913,1077,521,4,1
2914,1077,454,5,1
2915,1077,89,6,1
2916,1077,415,7,1
2917,1077,916,8,1
2918,257,713,1,1
2919,257,1077,2,1
2920,257,949,3,1
2921,257,1058,4,1
2922,257,3,5,1
2923,257,415,6,1
2924,257,1033,7,1
2925,257,70,8,1
2926,257,842,9,1
2927,257,966,10,1
2928,157,708,1,1
2929,157,63,2,1
2930,157,894,3,1
2931,157,1027,4,1
2932,157,676,5,1
2933,157,322,6,1
2934,157,173,7,1
2935,157,895,8,1
2936,157,940,9,1
2937,157,277,10,1
2938,708,277,1,1
2939,708,63,2,1
2940,708,940,3,1
2941,708,571,4,1
2942,708,676,5,1
2943,708,11,6,1
2944,708,850,7,1
2945,708,894,8,1
2946,708,1027,9,1
2947,708,278,10,1
2948,707,374,1,1
2949,707,875,2,1
2950,707,701,3,1
2951,707,821,4,1
2952,707,223,5,1
2953,707,271,6,1
2954,707,17,7,1
2955,707,61,8,1
2956,707,949,9,1
2957,966,283,1,1
2958,966,3,2,1
2959,966,916,3,1
2960,966,1058,4,1
2961,966,634,5,1
2962,966,228,6,1
2963,966,865,7,1
2964,966,447,8,1
2965,966,949,9,1
2966,966,521,10,1
2967,713,949,1,1
2968,713,1058,2,1
2969,713,1033,3,1
2970,713,966,4,1
2971,713,875,5,1
2972,713,707,6,1
2973,713,842,7,1
2974,875,117,1,1
2975,875,910,2,1
2976,875,374,3,1
2977,875,223,4,1
2978,875,1058,5,1
2979,875,949,6,1
2980,875,1072,7,1
2981,875,849,8,1
2982,875,850,9,1
2983,875,134,10,1
2984,865,916,1,1
2985,865,521,2,1
2986,865,778,3,1
2987,865,206,4,1
2988,865,262,5,1
2989,865,451,6,1
2990,865,966,7,1
2991,865,93,8,1
2992,865,794,9,1
2993,865,875,10,1
2994,117,910,1,1
2995,117,875,2,1
2996,117,850,3,1
2997,117,292,4,1
2998,117,867,5,1
2999,117,223,6,1
3000,117,278,7,1
3001,117,676,8,1
3002,117,632,9,1
3003,117,1036,10,1
3004,910,117,1,1
3005,910,875,2,1
3006,910,867,3,1
3007,910,292,4,1
3008,910,223,5,1
3009,910,1037,6,1
3010,910,850,7,1
3011,910,13,8,1
3012,910,14,9,1
3013,910,676,10,1
3014,867,223,1,1
3015,867,13,2,1
3016,867,632,3,1
3017,867,866,4,1
3018,867,557,5,1
3019,867,665,6,1
3020,867,929,7,1
3021,867,50,8,1
3022,867,14,9,1
3023,292,117,1,1
3024,292,850,2,1
3025,292,867,3,1
3026,292,910,4,1
3027,292,223,5,1
3028,292,972,6,1
3029,292,278,7,1
3030,292,1037,8,1
3031,292,821,9,1
3032,292,875,10,1
3033,1037,142,1,1
3034,1037,292,2,1
3035,1037,910,3,1
3036,1037,223,4,1
3037,1037,856,5,1
3038,1037,904,6,1
3039,1037,544,7,1
3040,1037,867,8,1
3041,1037,587,9,1
3042,1037,972,10,1
3043,223,867,1,1
3044,223,557,2,1
3045,223,117,3,1
3046,223,632,4,1
3047,223,14,5,1
3048,223,910,6,1
3049,223,292,7,1
3050,223,875,8,1
3051,223,850,9,1
3052,223,821,10,1
3053,821,292,1,1
3054,821,223,2,1
3055,821,867,3,1
3056,821,117,4,1
3057,821,910,5,1
3058,821,17,6,1
3059,821,1037,7,1
3060,821,856,8,1
3061,821,11,9,1
3062,821,584,10,1
3063,562,11,1,1
3064,562,910,2,1
3065,562,292,3,1
3066,562,571,4,1
3067,562,480,5,1
3068,562,223,6,1
3069,562,117,7,1
3070,562,587,8,1
3071,562,972,9,1
3072,562,867,10,1
3073,74,118,1,1
3074,74,203,2,1
3075,74,990,3,1
3076,74,198,4,1
3077,74,75,5,1
3078,74,271,6,1
3079,74,374,7,1
3080,74,318,8,1
3081,74,1036,9,1
3082,118,74,1,1
3083,118,318,2,1
3084,118,134,3,1
3085,118,75,4,1
3086,118,198,5,1
3087,118,990,6,1
3088,118,1039,7,1
3089,878,826,1,1
3090,878,33,2,1
3091,878,198,3,1
3092,878,27,4,1
3093,878,836,5,1
3094,878,563,6,1
3095,878,74,7,1
3096,878,849,8,1
3097,878,374,9,1
3098,878,628,10,1
3099,990,74,1,1
3100,990,1036,2,1
3101,990,75,3,1
3102,990,118,4,1
3103,990,374,5,1
3104,990,841,6,1
3105,990,198,7,1
3106,990,318,8,1
3107,990,278,9,1
3108,798,949,1,1
3109,798,134,2,1
3110,798,916,3,1
3111,798,1058,4,1
3112,798,841,5,1
3113,798,374,6,1
3114,798,1033,7,1
3115,798,521,8,1
3116,798,799,9,1
3117,798,1073,10,1
3118,134,74,1,1
3119,134,841,2,1
3120,134,118,3,1
3121,134,374,4,1
3122,134,990,5,1
3123,134,798,6,1
3124,134,198,7,1
3125,134,1039,8,1
3126,134,628,9,1
3127,134,1022,10,1
3128,374,841,1,1
3129,374,74,2,1
3130,374,271,3,1
3131,374,198,4,1
3132,374,628,5,1
3133,374,990,6,1
3134,374,134,7,1
3135,374,358,8,1
3136,374,849,9,1
3137,374,373,10,1
3138,156,719,1,1
3139,156,491,2,1
3140,267,759,1,1
3141,267,763,2,1
3142,267,858,3,1
3143,267,39,4,1
3144,267,734,5,1
3145,267,793,6,1
3146,267,662,7,1
3147,759,1017,1,1
3148,759,267,2,1
3149,759,763,3,1
3150,759,858,4,1
3151,759,39,5,1
3152,759,519,6,1
3153,763,267,1,1
3154,763,759,2,1
3155,763,858,3,1
3156,763,793,4,1
3157,763,662,5,1
3158,858,765,1,1
3159,858,763,2,1
3160,858,267,3,1
3161,858,759,4,1
3162,858,793,5,1
3163,858,224,6,1
3164,858,491,7,1
3165,275,740,1,1
3166,275,656,2,1
3167,275,491,3,1
3168,275,662,4,1
3169,275,517,5,1
3170,275,362,6,1
3171,758,491,1,1
3172,793,740,1,1
3173,793,491,2,1
3174,793,662,3,1
3175,39,734,1,1
3176,39,807,2,1
3177,39,793,3,1
3178,39,361,4,1
3179,39,662,5,1
3180,39,674,6,1
3181,361,807,1,1
3182,361,561,2,1
3183,361,785,3,1
3184,361,735,4,1
3185,361,519,5,1
3186,361,736,6,1
3187,361,491,7,1
3188,361,793,8,1
3189,361,169,9,1
3190,361,844,10,1
3191,561,785,1,1
3192,561,361,2,1
3193,561,519,3,1
3194,561,807,4,1
3195,561,735,5,1
3196,561,736,6,1
3197,561,793,7,1
3198,561,169,8,1
3199,561,491,9,1
3200,561,1017,10,1
3201,741,1017,1,1
3202,741,736,2,1
3203,741,561,3,1
3204,741,519,4,1
3205,741,807,5,1
3206,741,735,6,1
3207,741,785,7,1
3208,741,361,8,1
3209,741,491,9,1
3210,741,844,10,1
3211,785,807,1,1
3212,785,361,2,1
3213,785,735,3,1
3214,785,519,4,1
3215,785,736,5,1
3216,785,491,6,1
3217,785,740,7,1
3218,785,494,8,1
3219,785,224,9,1
3220,862,667,1,1
3221,862,635,2,1
3222,862,12,3,1
3223,862,361,4,1
3224,862,494,5,1
3225,862,519,6,1
3226,862,229,7,1
3227,862,170,8,1
3228,862,740,9,1
3229,862,491,10,1
3230,1017,759,1,1
3231,1017,736,2,1
3232,1017,793,3,1
3233,1017,519,4,1
3234,1017,735,5,1
3235,1017,561,6,1
3236,1017,169,7,1
3237,1017,39,8,1
3238,1017,740,9,1
3239,1017,662,10,1
3240,519,736,1,1
3241,519,807,2,1
3242,519,735,3,1
3243,519,169,4,1
3244,519,785,5,1
3245,519,361,6,1
3246,519,740,7,1
3247,519,12,8,1
3248,519,491,9,1
3249,729,779,1,1
3250,729,662,2,1
3251,729,491,3,1
3252,729,793,4,1
3253,729,519,5,1
3254,729,674,6,1
3255,729,561,7,1
3256,729,844,8,1
3257,729,740,9,1
3258,729,807,10,1
3259,779,662,1,1
3260,779,674,2,1
3261,779,793,3,1
3262,779,491,4,1
3263,779,1017,5,1
3264,779,275,6,1
3265,779,519,7,1
3266,779,105,8,1
3267,779,150,9,1
3268,779,694,10,1
3269,844,740,1,1
3270,844,275,2,1
3271,844,12,3,1
3272,844,519,4,1
3273,844,491,5,1
3274,844,736,6,1
3275,844,656,7,1
3276,844,662,8,1
3277,844,719,9,1
3278,844,779,10,1
3279,807,735,1,1
3280,807,736,2,1
3281,807,169,3,1
3282,807,491,4,1
3283,807,740,5,1
3284,807,734,6,1
3285,820,735,1,1
3286,820,491,2,1
3287,744,806,1,1
3288,744,740,2,1
3289,744,895,3,1
3290,744,893,4,1
3291,744,491,5,1
3292,744,494,6,1
3293,744,71,7,1
3294,612,894,1,1
3295,612,299,2,1
3296,612,571,3,1
3297,612,11,4,1
3298,612,994,5,1
3299,612,676,6,1
3300,612,322,7,1
3301,612,895,8,1
3302,612,940,9,1
3303,612,744,10,1
3304,806,744,1,1
3305,806,740,2,1
3306,806,491,3,1
3307,874,914,1,1
3308,874,913,2,1
3309,874,136,3,1
3310,874,273,4,1
3311,874,880,5,1
3312,874,881,6,1
3313,874,1019,7,1
3314,874,721,8,1
3315,874,328,9,1
3316,874,659,10,1
3317,895,490,1,1
3318,895,894,2,1
3319,895,996,3,1
3320,895,912,4,1
3321,895,137,5,1
3322,895,971,6,1
3323,895,322,7,1
3324,895,848,8,1
3325,895,905,9,1
3326,895,676,10,1
3327,913,914,1,1
3328,913,136,2,1
3329,913,874,3,1
3330,913,273,4,1
3331,913,589,5,1
3332,913,1019,6,1
3333,913,721,7,1
3334,913,880,8,1
3335,913,881,9,1
3336,913,657,10,1
3337,999,494,1,1
3338,999,491,2,1
3339,999,517,3,1
3340,999,740,4,1
3341,999,299,5,1
3342,999,996,6,1
3343,999,184,7,1
3344,999,490,8,1
3345,1083,491,1,1
3346,1083,662,2,1
3347,902,589,1,1
3348,902,246,2,1
3349,902,6,3,1
3350,902,913,4,1
3351,902,136,5,1
3352,902,861,6,1
3353,902,914,7,1
3354,902,405,8,1
3355,902,658,9,1
3356,902,327,10,1
3357,6,246,1,1
3358,6,902,2,1
3359,6,589,3,1
3360,6,913,4,1
3361,6,136,5,1
3362,6,914,6,1
3363,6,405,7,1
3364,6,71,8,1
3365,6,327,9,1
3366,6,805,10,1
3367,12,740,1,1
3368,12,723,2,1
3369,12,494,3,1
3370,12,735,4,1
3371,12,667,5,1
3372,12,635,6,1
3373,12,744,7,1
3374,12,299,8,1
3375,12,736,9,1
3376,12,780,10,1
3377,246,6,1,1
3378,246,902,2,1
3379,246,913,3,1
3380,246,589,4,1
3381,246,136,5,1
3382,246,914,6,1
3383,246,874,7,1
3384,246,730,8,1
3385,246,71,9,1
3386,246,327,10,1
3387,169,736,1,1
3388,169,735,2,1
3389,169,807,3,1
3390,169,740,4,1
3391,169,806,5,1
3392,169,744,6,1
3393,169,491,7,1
3394,169,734,8,1
3395,169,893,9,1
3396,169,12,10,1
3397,734,169,1,1
3398,734,807,2,1
3399,734,736,3,1
3400,734,735,4,1
3401,734,806,5,1
3402,734,655,6,1
3403,735,807,1,1
3404,735,736,2,1
3405,735,806,3,1
3406,735,169,4,1
3407,735,744,5,1
3408,735,740,6,1
3409,735,12,7,1
3410,735,491,8,1
3411,735,275,9,1
3412,735,5,10,1
3413,736,169,1,1
3414,736,735,2,1
3415,736,807,3,1
3416,736,740,4,1
3417,736,744,5,1
3418,736,806,6,1
3419,736,275,7,1
3420,736,12,8,1
3421,736,719,9,1
3422,76,156,1,1
3423,76,806,2,1
3424,76,735,3,1
3425,76,275,4,1
3426,76,719,5,1
3427,76,744,6,1
3428,76,999,7,1
3429,76,491,8,1
3430,76,807,9,1
3431,76,5,10,1
3432,5,719,1,1
3433,5,735,2,1
3434,5,806,3,1
3435,5,807,4,1
3436,5,744,5,1
3437,5,463,6,1
3438,5,612,7,1
3439,5,893,8,1
3440,5,780,9,1
3441,5,494,10,1
3442,719,735,1,1
3443,719,741,2,1
3444,719,561,3,1
3445,719,361,4,1
3446,719,807,5,1
3447,719,785,6,1
3448,719,723,7,1
3449,719,156,8,1
3450,719,275,9,1
3451,719,519,10,1
3452,764,5,1,1
3453,764,807,2,1
3454,764,999,3,1
3455,764,735,4,1
3456,764,806,5,1
3457,764,719,6,1
3458,764,491,7,1
3459,764,744,8,1
3460,764,612,9,1
3461,764,494,10,1
3462,655,654,1,1
3463,655,255,2,1
3464,655,107,3,1
3465,655,514,4,1
3466,655,914,5,1
3467,655,256,6,1
3468,655,273,7,1
3469,655,721,8,1
3470,655,149,9,1
3471,655,431,10,1
3472,255,256,1,1
3473,255,107,2,1
3474,255,655,3,1
3475,255,514,4,1
3476,255,426,5,1
3477,255,23,6,1
3478,255,721,7,1
3479,255,431,8,1
3480,255,149,9,1
3481,255,654,10,1
3482,256,255,1,1
3483,256,107,2,1
3484,256,655,3,1
3485,256,514,4,1
3486,256,721,5,1
3487,256,426,6,1
3488,256,23,7,1
3489,256,431,8,1
3490,256,658,9,1
3491,256,795,10,1
3492,514,654,1,1
3493,514,149,2,1
3494,514,328,3,1
3495,514,721,4,1
3496,514,655,5,1
3497,514,255,6,1
3498,514,1019,7,1
3499,514,23,8,1
3500,514,136,9,1
3501,514,1085,10,1
3502,654,655,1,1
3503,654,514,2,1
3504,654,914,3,1
3505,654,273,4,1
3506,654,136,5,1
3507,654,874,6,1
3508,654,730,7,1
3509,654,149,8,1
3510,654,328,9,1
3511,654,721,10,1
3512,264,263,1,1
3513,264,881,2,1
3514,264,658,3,1
3515,264,589,4,1
3516,264,880,5,1
3517,264,730,6,1
3518,264,805,7,1
3519,264,273,8,1
3520,264,795,9,1
3521,264,914,10,1
3522,136,914,1,1
3523,136,730,2,1
3524,136,913,3,1
3525,136,874,4,1
3526,136,273,5,1
3527,136,721,6,1
3528,136,881,7,1
3529,136,880,8,1
3530,136,1019,9,1
3531,136,246,10,1
3532,273,914,1,1
3533,273,881,2,1
3534,273,721,3,1
3535,273,136,4,1
3536,273,874,5,1
3537,273,730,6,1
3538,273,880,7,1
3539,273,913,8,1
3540,273,328,9,1
3541,273,654,10,1
3542,730,880,1,1
3543,730,136,2,1
3544,730,881,3,1
3545,730,914,4,1
3546,730,273,5,1
3547,730,874,6,1
3548,730,1085,7,1
3549,730,721,8,1
3550,730,328,9,1
3551,730,1019,10,1
3552,881,880,1,1
3553,881,730,2,1
3554,881,273,3,1
3555,881,914,4,1
3556,881,136,5,1
3557,881,874,6,1
3558,881,263,7,1
3559,881,328,8,1
3560,881,721,9,1
3561,881,264,10,1
3562,327,705,1,1
3563,327,959,2,1
3564,327,704,3,1
3565,327,825,4,1
3566,327,383,5,1
3567,327,902,6,1
3568,327,589,7,1
3569,327,325,8,1
3570,327,913,9,1
3571,327,743,10,1
3572,274,218,1,1
3573,274,397,2,1
3574,274,220,3,1
3575,274,962,4,1
3576,274,804,5,1
3577,274,786,6,1
3578,274,90,7,1
3579,274,518,8,1
3580,274,399,9,1
3581,274,155,10,1
3582,795,658,1,1
3583,795,794,2,1
3584,795,263,3,1
3585,795,757,4,1
3586,795,805,5,1
3587,795,589,6,1
3588,795,328,7,1
3589,795,1084,8,1
3590,795,746,9,1
3591,795,804,10,1
3592,861,225,1,1
3593,861,971,2,1
3594,861,746,3,1
3595,861,589,4,1
3596,861,805,5,1
3597,861,860,6,1
3598,861,902,7,1
3599,861,912,8,1
3600,861,658,9,1
3601,861,1014,10,1
3602,914,136,1,1
3603,914,913,2,1
3604,914,730,3,1
3605,914,273,4,1
3606,914,721,5,1
3607,914,328,6,1
3608,914,1085,7,1
3609,914,880,8,1
3610,914,263,9,1
3611,914,795,10,1
3612,1019,914,1,1
3613,1019,328,2,1
3614,1019,136,3,1
3615,1019,1085,4,1
3616,1019,263,5,1
3617,1019,730,6,1
3618,1019,874,7,1
3619,1019,913,8,1
3620,1019,273,9,1
3621,1019,880,10,1
3622,1085,914,1,1
3623,1085,730,2,1
3624,1085,1019,3,1
3625,1085,263,4,1
3626,1085,913,5,1
3627,1085,273,6,1
3628,1085,881,7,1
3629,1085,1084,8,1
3630,1085,795,9,1
3631,1085,658,10,1
3632,589,805,1,1
3633,589,861,2,1
3634,589,6,3,1
3635,589,658,4,1
3636,589,914,5,1
3637,589,136,6,1
3638,589,746,7,1
3639,589,971,8,1
3640,589,880,9,1
3641,589,263,10,1
3642,661,892,1,1
3643,661,563,2,1
3644,661,748,3,1
3645,661,588,4,1
3646,661,663,5,1
3647,661,1025,6,1
3648,661,521,7,1
3649,661,1043,8,1
3650,661,250,9,1
3651,661,234,10,1
3652,757,795,1,1
3653,757,1101,2,1
3654,757,658,3,1
3655,757,405,4,1
3656,757,916,5,1
3657,757,404,6,1
3658,757,971,7,1
3659,757,263,8,1
3660,757,967,9,1
3661,757,805,10,1
3662,765,806,1,1
3663,765,744,2,1
3664,765,138,3,1
3665,765,736,4,1
3666,765,735,5,1
3667,765,71,6,1
3668,765,169,7,1
3669,765,807,8,1
3670,765,491,9,1
3671,765,137,10,1
3672,721,273,1,1
3673,721,914,2,1
3674,721,328,3,1
3675,721,136,4,1
3676,721,658,5,1
3677,721,730,6,1
3678,721,881,7,1
3679,721,263,8,1
3680,721,1085,9,1
3681,721,514,10,1
3682,880,881,1,1
3683,880,730,2,1
3684,880,136,3,1
3685,880,914,4,1
3686,880,273,5,1
3687,880,328,6,1
3688,880,589,7,1
3689,880,1019,8,1
3690,880,263,9,1
3691,880,1085,10,1
3692,742,537,1,1
3693,742,743,2,1
3694,742,983,3,1
3695,742,852,4,1
3696,742,339,5,1
3697,742,326,6,1
3698,742,212,7,1
3699,742,342,8,1
3700,742,1082,9,1
3701,742,138,10,1
3702,743,742,1,1
3703,743,208,2,1
3704,743,383,3,1
3705,743,21,4,1
3706,743,341,5,1
3707,743,435,6,1
3708,743,432,7,1
3709,743,329,8,1
3710,743,983,9,1
3711,743,705,10,1
3712,71,806,1,1
3713,71,895,2,1
3714,71,902,3,1
3715,71,744,4,1
3716,71,137,5,1
3717,71,805,6,1
3718,71,138,7,1
3719,71,735,8,1
3720,71,589,9,1
3721,71,490,10,1
3722,463,12,1,1
3723,463,719,2,1
3724,463,864,3,1
3725,463,361,4,1
3726,463,938,5,1
3727,463,807,6,1
3728,463,299,7,1
3729,463,635,8,1
3730,463,494,9,1
3731,463,667,10,1
3732,518,786,1,1
3733,518,155,2,1
3734,518,804,3,1
3735,518,860,4,1
3736,518,745,5,1
3737,518,1084,6,1
3738,518,274,7,1
3739,518,658,8,1
3740,518,593,9,1
3741,518,1063,10,1
3742,860,518,1,1
3743,860,861,2,1
3744,860,155,3,1
3745,860,745,4,1
3746,860,225,5,1
3747,860,804,6,1
3748,860,786,7,1
3749,860,746,8,1
3750,860,971,9,1
3751,860,36,10,1
3752,746,805,1,1
3753,746,861,2,1
3754,746,971,3,1
3755,746,842,4,1
3756,746,589,5,1
3757,746,658,6,1
3758,746,1000,7,1
3759,746,912,8,1
3760,746,902,9,1
3761,746,1087,10,1
3762,745,804,1,1
3763,745,518,2,1
3764,745,1084,3,1
3765,745,155,4,1
3766,745,860,5,1
3767,745,805,6,1
3768,745,786,7,1
3769,745,794,8,1
3770,745,41,9,1
3771,745,593,10,1
3772,805,589,1,1
3773,805,746,2,1
3774,805,658,3,1
3775,805,902,4,1
3776,805,861,5,1
3777,805,842,6,1
3778,805,971,7,1
3779,805,914,8,1
3780,805,71,9,1
3781,805,1087,10,1
3782,804,786,1,1
3783,804,518,2,1
3784,804,745,3,1
3785,804,155,4,1
3786,804,1084,5,1
3787,804,794,6,1
3788,804,957,7,1
3789,804,453,8,1
3790,804,93,9,1
3791,804,593,10,1
3792,636,967,1,1
3793,636,91,2,1
3794,636,949,3,1
3795,636,415,4,1
3796,636,373,5,1
3797,636,1033,6,1
3798,636,1058,7,1
3799,636,486,8,1
3800,636,623,9,1
3801,636,842,10,1
3802,263,328,1,1
3803,263,264,2,1
3804,263,881,3,1
3805,263,1019,4,1
3806,263,721,5,1
3807,263,658,6,1
3808,263,914,7,1
3809,263,1085,8,1
3810,263,730,9,1
3811,263,136,10,1
3812,658,795,1,1
3813,658,805,2,1
3814,658,589,3,1
3815,658,721,4,1
3816,658,746,5,1
3817,658,263,6,1
3818,658,971,7,1
3819,658,902,8,1
3820,658,1000,9,1
3821,658,861,10,1
3822,659,328,1,1
3823,659,950,2,1
3824,659,248,3,1
3825,659,265,4,1
3826,659,514,5,1
3827,659,399,6,1
3828,659,1019,7,1
3829,659,951,8,1
3830,659,868,9,1
3831,659,725,10,1
3832,664,235,1,1
3833,664,581,2,1
3834,664,373,3,1
3835,664,114,4,1
3836,664,97,5,1
3837,664,774,6,1
3838,664,661,7,1
3839,664,1025,8,1
3840,664,258,9,1
3841,664,1108,10,1
3842,794,521,1,1
3843,794,452,2,1
3844,794,1043,3,1
3845,794,453,4,1
3846,794,829,5,1
